Decision,Applicant_GPA,Decision_Year,Target_University_FSR_Score,Target_University_CPF_Score,Target_University_ISR_Score,Target_University_QS_Rank,Target_Degree_Type,Applicant_Status,Target_University_Status,Target_Program,Target_Program_Discipline,Target_University,Target_Country,Program_Admission_Rate,Program_x_QS_Rank
1,-1.106935411078466,1.3164137874418664,-1.5428176933705493,0.2456220054577428,-1.6284668205606252,1.0853080663024488,2,2.0,1.0,0.007076923076923,0.0165384615384615,0.0039230769230769,0.0017692307692307,0.45652173913043476,0.007680641699986477
0,0.1664174200002053,1.3164137874418664,-0.338970840385259,0.2161949460941846,1.268428721819827,-0.732607081097071,1,1.0,1.0,0.0038461538461538,0.04,0.0143076923076923,0.0544615384615384,0.38,-0.0028177195426810084
0,1.0885005045744152,1.3164137874418664,-1.0647349718500752,-0.8174305140507994,-0.6894510659191115,1.8364499677738697,2,1.0,2.0,0.0057692307692307,0.032,0.0046923076923076,0.8453076923076923,0.54,0.010594903660233737
0,-0.0092174532520253,1.3164137874418664,-0.0884094140462154,0.6392089244453347,-0.3572822275425217,-0.6203151604730606,2,2.0,1.0,0.0833076923076923,0.087076923076923,0.0072307692307692,0.8453076923076923,0.541089566020314,-0.05167702452248651
0,-0.1409436081911973,1.3164137874418664,-0.3994511846739937,0.7863442212631261,-0.8427597605544608,-0.6810134959454986,1,1.0,1.0,0.0833076923076923,0.087076923076923,0.0258461538461538,0.8453076923076923,0.541089566020314,-0.056733662777613464
0,0.4298697298785512,1.3164137874418664,1.2248780619377375,0.8415199575697979,1.1502532697050785,-0.7477816649651805,2,1.0,2.0,0.0194615384615384,0.0194615384615384,0.0137692307692307,0.8453076923076923,0.6047430830039525,-0.014552981633553083
1,0.3420522932524359,1.3164137874418664,-0.1834499550713698,1.3123529073867302,1.2939801709257184,-0.6628039953037672,1,1.0,2.0,0.0194615384615384,0.0194615384615384,0.0183846153846153,0.8453076923076923,0.6047430830039525,-0.012899185447065583
1,0.3420522932524359,1.3164137874418664,1.147117619280793,0.5582845111955494,1.105538233769768,-0.7811657494750215,1,1.0,2.0,0.0068461538461538,0.0701538461538461,0.0221538461538461,0.8453076923076923,0.7528089887640449,-0.005347980900252034
0,0.1664174200002053,1.3164137874418664,-0.0884094140462154,0.6392089244453347,-0.3572822275425217,-0.6203151604730606,2,2.0,1.0,0.0833076923076923,0.087076923076923,0.0072307692307692,0.8453076923076923,0.541089566020314,-0.05167702452248651
0,0.6055046031307819,1.3164137874418664,0.8130357174954016,-0.3098137400294193,-0.0666344939630055,-0.6840484127191205,2,1.0,1.0,0.0071538461538461,0.0219230769230769,0.0016153846153846,0.8453076923076923,0.6774193548387096,-0.00489357710637521
1,-1.106935411078466,1.3164137874418664,-0.2842505288859276,-2.174753627194925,1.335501275722792,0.5086738793142873,1,1.0,3.0,0.0833076923076923,0.087076923076923,0.0032307692307692,0.0046923076923076,0.541089566020314,0.04237644702287486
0,0.6055046031307819,1.3164137874418664,1.2248780619377375,0.8415199575697979,1.1502532697050785,-0.7477816649651805,2,1.0,2.0,0.0071538461538461,0.0219230769230769,0.0137692307692307,0.8453076923076923,0.6774193548387096,-0.00534951498782779
0,0.2542348566263206,1.3164137874418664,-0.6557726438024406,0.2934409769235254,0.6903271857990309,-0.6992229965872301,1,1.0,1.0,0.0833076923076923,0.087076923076923,0.0063076923076923,0.0544615384615384,0.541089566020314,-0.05825065425415155
0,0.6933220397568972,1.3164137874418664,-1.346976578530837,0.8268064278880191,-1.2483890151104888,-0.6142453269258168,1,1.0,1.0,0.0833076923076923,0.087076923076923,0.0173076923076923,0.8453076923076923,0.541089566020314,-0.05117136069697381
1,-1.9412010590265605,1.3164137874418664,1.221998045543036,0.3339031835484178,0.5785395959607554,-0.5717564920951101,2,1.0,2.0,0.0061538461538461,0.040076923076923,0.0239230769230769,0.8453076923076923,0.7,-0.0035185014898160318
